epoch,total,pde,terminal,left_bc,right_bc,exercise
45,12139.326171875,1.4611972570419312,550.3267822265625,62.54172134399414,600.9179077148438,0.0
46,11709.82421875,1.6027458906173706,518.6005859375,64.14605712890625,588.0755615234375,0.0
47,11290.30859375,1.7477586269378662,486.8808288574219,65.04847717285156,576.9268798828125,0.0
48,10890.517578125,1.8942246437072754,456.20562744140625,65.34500885009766,567.311767578125,0.0
49,10513.26171875,2.0450167655944824,427.43341064453125,64.93656158447266,558.751708984375,0.0
50,10153.8203125,2.1959264278411865,401.2066955566406,63.46863555908203,550.4871215820312,0.0
51,9806.27734375,2.3428163528442383,377.8885498046875,60.88864517211914,541.6162719726562,0.0
52,9463.7861328125,2.4867429733276367,357.6037902832031,57.228275299072266,531.2978515625,0.0
53,9122.103515625,2.6251628398895264,340.2829895019531,52.736328125,518.928466796875,0.0
54,8783.2431640625,2.7628190517425537,325.64752197265625,48.18696212768555,504.21356201171875,0.0
55,8439.599609375,2.8996875286102295,313.3554992675781,43.07508850097656,487.2394104003906,0.0
56,8094.0625,3.032912015914917,303.0394592285156,37.69414520263672,468.369384765625,0.0
57,7751.25390625,3.1628708839416504,294.2891540527344,32.34644317626953,448.1734924316406,0.0
58,7416.35546875,3.2969350814819336,286.6590576171875,27.339632034301758,427.30718994140625,0.0
59,7093.4267578125,3.4385359287261963,279.6671142578125,22.966835021972656,406.36492919921875,0.0
60,6782.4990234375,3.588974714279175,272.8280944824219,19.20509910583496,385.8577880859375,0.0
61,6485.91796875,3.751830577850342,265.70111083984375,16.40293312072754,366.11260986328125,0.0
62,6197.0859375,3.9223031997680664,257.8904724121094,14.102400779724121,347.323486328125,0.0
63,5914.12109375,4.108424186706543,249.11888122558594,12.331841468811035,329.5505676269531,0.0
64,5635.09912109375,4.305543899536133,239.3513641357422,10.98865795135498,312.73931884765625,0.0
65,5352.58251953125,4.50546932220459,228.85777282714844,10.045538902282715,295.9044189453125,0.0
66,5081.1396484375,4.726008415222168,218.1715087890625,9.408259391784668,280.0616149902344,0.0
67,4813.03173828125,4.968964099884033,206.29736328125,9.1780424118042,265.33087158203125,0.0
68,4547.92236328125,5.227273941040039,193.56959533691406,9.227148056030273,251.47276306152344,0.0
69,4288.9814453125,5.504696846008301,180.48150634765625,9.459192276000977,238.40696716308594,0.0
70,4038.80029296875,5.788378715515137,167.51898193359375,9.769195556640625,226.01300048828125,0.0
71,3798.96044921875,6.081970691680908,155.11282348632812,10.043525695800781,214.13148498535156,0.0
72,3566.69482421875,6.376417636871338,143.572998046875,10.167851448059082,202.29100036621094,0.0
73,3337.876708984375,6.6766486167907715,133.0592041015625,10.063664436340332,189.9971466064453,0.0
74,3117.555419921875,6.983269691467285,123.87218475341797,9.655580520629883,177.52944946289062,0.0
75,2911.422607421875,7.270301342010498,116.29217529296875,8.95058822631836,165.17247009277344,0.0
76,2713.099609375,7.553244590759277,109.614013671875,8.011112213134766,152.9295196533203,0.0
77,2524.00634765625,7.830723285675049,103.59060668945312,6.923989295959473,141.1029510498047,0.0
78,2345.1884765625,8.109947204589844,97.95012664794922,5.794448375701904,129.96327209472656,0.0
79,2176.130859375,8.386324882507324,92.43514251708984,4.717190742492676,119.62211608886719,0.0
80,2015.62353515625,8.662689208984375,86.85038757324219,3.7584006786346436,110.08728790283203,0.0
81,1863.1116943359375,8.946284294128418,81.0733871459961,2.951143264770508,101.39200592041016,0.0
82,1718.354248046875,9.240357398986816,75.08683776855469,2.2986228466033936,93.52592468261719,0.0
83,1581.1748046875,9.540651321411133,68.99140167236328,1.7810072898864746,86.39100646972656,0.0
84,1452.310546875,9.839051246643066,62.985076904296875,1.3664608001708984,79.8956069946289,0.0
85,1332.519287109375,10.145586967468262,57.285457611083984,1.0234227180480957,73.92849731445312,0.0
86,1221.894287109375,10.446195602416992,52.078826904296875,0.7278447151184082,68.33814239501953,0.0
87,1119.697998046875,10.748906135559082,47.4744987487793,0.469533234834671,62.950870513916016,0.0
88,1024.8212890625,11.043975830078125,43.500240325927734,0.25343456864356995,57.624053955078125,0.0
89,936.49462890625,11.331680297851562,40.119937896728516,0.09534262865781784,52.3010139465332,0.0
90,854.4139404296875,11.613870620727539,37.24905014038086,0.011934016831219196,47.01902770996094,0.0
91,778.8593139648438,11.891308784484863,34.7818603515625,0.008537479676306248,41.906402587890625,0.0
92,710.020263671875,12.159894943237305,32.605613708496094,0.07090359181165695,37.10952377319336,0.0
93,647.566650390625,12.435132026672363,30.61220932006836,0.16663400828838348,32.734310150146484,0.0
94,590.82080078125,12.715516090393066,28.722436904907227,0.25685951113700867,28.83123207092285,0.0
95,539.15478515625,13.000661849975586,26.89897346496582,0.3120037615299225,25.404434204101562,0.0
96,492.278564453125,13.284948348999023,25.154266357421875,0.3226855397224426,22.42241096496582,0.0
97,450.2893371582031,13.566526412963867,23.530879974365234,0.2996968924999237,19.841703414916992,0.0
98,413.3270263671875,13.840827941894531,22.080322265625,0.2644047737121582,17.60389518737793,0.0
99,381.1683044433594,14.104854583740234,20.827831268310547,0.23752425611019135,15.64098834991455,0.0
100,353.1736755371094,14.35004997253418,19.762409210205078,0.23367911577224731,13.886275291442871,0.0
101,328.638427734375,14.57557487487793,18.847429275512695,0.26256945729255676,12.29628849029541,0.0
102,307.14703369140625,14.783745765686035,18.036890029907227,0.3317759931087494,10.867664337158203,0.0
103,288.5655517578125,14.96727466583252,17.2896671295166,0.44540563225746155,9.624756813049316,0.0
104,272.7657775878906,15.129621505737305,16.569917678833008,0.5984833240509033,8.59521484375,0.0
105,259.4320373535156,15.275124549865723,15.853529930114746,0.7734002470970154,7.788760185241699,0.0
106,248.07217407226562,15.407586097717285,15.131669044494629,0.9440312385559082,7.190756320953369,0.0
107,238.29367065429688,15.532405853271484,14.4140043258667,1.0862219333648682,6.775898456573486,0.0
108,229.93589782714844,15.661110877990723,13.72337532043457,1.1885709762573242,6.515532493591309,0.0
109,222.96900939941406,15.774834632873535,13.089077949523926,1.2554415464401245,6.374897480010986,0.0
110,217.229248046875,15.879926681518555,12.528355598449707,1.301892876625061,6.304683208465576,0.0
111,212.37222290039062,15.961627006530762,12.045082092285156,1.3438646793365479,6.252114295959473,0.0
112,208.05068969726562,16.019716262817383,11.631671905517578,1.3897770643234253,6.181647777557373,0.0
113,204.14845275878906,16.074689865112305,11.279963493347168,1.4364475011825562,6.0909647941589355,0.0
114,200.67160034179688,16.11341094970703,10.982470512390137,1.4701935052871704,6.00315523147583,0.0
115,197.61294555664062,16.142322540283203,10.727404594421387,1.4729857444763184,5.946671485900879,0.0
116,194.83908081054688,16.16710090637207,10.497936248779297,1.4317785501480103,5.937482833862305,0.0
117,192.20852661132812,16.1705379486084,10.280787467956543,1.3464069366455078,5.9766035079956055,0.0
118,189.70599365234375,16.183015823364258,10.066105842590332,1.2314021587371826,6.05479097366333,0.0
119,187.36672973632812,16.18244743347168,9.851548194885254,1.1102609634399414,6.156619548797607,0.0
120,185.20010375976562,16.171810150146484,9.635690689086914,1.00614333152771,6.260995864868164,0.0
121,183.14566040039062,16.153770446777344,9.41955280303955,0.934251070022583,6.3453850746154785,0.0
122,181.12979125976562,16.1260929107666,9.20665454864502,0.8991439342498779,6.394571781158447,0.0
123,179.1499786376953,16.084728240966797,9.002148628234863,0.8954196572303772,6.408957004547119,0.0
124,177.2637939453125,16.037477493286133,8.809903144836426,0.9102867841720581,6.402442455291748,0.0
125,175.52410888671875,15.986848831176758,8.633292198181152,0.9270445704460144,6.393388748168945,0.0
126,173.9097900390625,15.927879333496094,8.471674919128418,0.9301077127456665,6.396409511566162,0.0
127,172.39163208007812,15.876273155212402,8.3225679397583,0.9103114008903503,6.418656826019287,0.0
128,170.95822143554688,15.829615592956543,8.186675071716309,0.8679965138435364,6.458188056945801,0.0
129,169.64947509765625,15.778006553649902,8.071813583374023,0.8110896348953247,6.504242420196533,0.0
130,168.46676635742188,15.723678588867188,7.984163284301758,0.7502280473709106,6.539917469024658,0.0
131,167.3910369873047,15.677149772644043,7.927962303161621,0.694073498249054,6.549353122711182,0.0
132,166.40188598632812,15.626534461975098,7.90424108505249,0.6463823318481445,6.526912212371826,0.0
133,165.49517822265625,15.578719139099121,7.9058332443237305,0.6061180233955383,6.479693412780762,0.0
134,164.68959045410156,15.533964157104492,7.922776699066162,0.5694513916969299,6.42333459854126,0.0
135,163.98251342773438,15.49628734588623,7.942471027374268,0.5323787927627563,6.373772621154785,0.0
136,163.33900451660156,15.455805778503418,7.953703880310059,0.4930371642112732,6.341578483581543,0.0
137,162.74240112304688,15.41919231414795,7.950206756591797,0.45277345180511475,6.329341411590576,0.0
138,162.1986083984375,15.387009620666504,7.9335246086120605,0.4153241217136383,6.332310676574707,0.0
139,161.69754028320312,15.357884407043457,7.908484935760498,0.38502237200737,6.34045934677124,0.0
140,161.21971130371094,15.320751190185547,7.882651329040527,0.36490318179130554,6.342341899871826,0.0
141,160.76693725585938,15.29470157623291,7.861433029174805,0.35565611720085144,6.330134868621826,0.0
142,160.32562255859375,15.270730018615723,7.846704483032227,0.3554205298423767,6.3033647537231445,0.0
143,159.89715576171875,15.248188972473145,7.836036682128906,0.36034977436065674,6.268509387969971,0.0
144,159.4847412109375,15.22876262664795,7.82492733001709,0.36569756269454956,6.2349724769592285,0.0
145,159.07723999023438,15.209851264953613,7.8088507652282715,0.3673182725906372,6.210569858551025,0.0
146,158.67247009277344,15.20173454284668,7.785340785980225,0.3630375862121582,6.198695182800293,0.0
147,158.25808715820312,15.191805839538574,7.756319522857666,0.3533303737640381,6.1969780921936035,0.0
148,157.84103393554688,15.183626174926758,7.726191997528076,0.34069329500198364,6.198855876922607,0.0
149,157.42686462402344,15.181910514831543,7.699831008911133,0.32831788063049316,6.196347236633301,0.0
150,157.00543212890625,15.178531646728516,7.680156707763672,0.31871408224105835,6.183818340301514,0.0
151,156.58273315429688,15.180493354797363,7.667061805725098,0.3129962980747223,6.160165309906006,0.0
152,156.1585693359375,15.182573318481445,7.6571502685546875,0.3107834756374359,6.129666328430176,0.0
153,155.73416137695312,15.182186126708984,7.645236492156982,0.31075602769851685,6.099204063415527,0.0
154,155.31573486328125,15.186476707458496,7.626354694366455,0.31140682101249695,6.0751633644104,0.0
155,154.89907836914062,15.191762924194336,7.597772598266602,0.3118250370025635,6.06113338470459,0.0
156,154.4837646484375,15.197307586669922,7.55985689163208,0.3120868504047394,6.056700706481934,0.0
157,154.07049560546875,15.199524879455566,7.515978813171387,0.31308114528656006,6.058037281036377,0.0
158,153.67138671875,15.208256721496582,7.470632553100586,0.3160022497177124,6.059678077697754,0.0
159,153.2789764404297,15.216909408569336,7.427738189697266,0.3216090798377991,6.056859016418457,0.0
160,152.89268493652344,15.225003242492676,7.389451026916504,0.32979828119277954,6.047518730163574,0.0
161,152.51199340820312,15.231663703918457,7.35573673248291,0.33947956562042236,6.0328168869018555,0.0
162,152.14378356933594,15.24203109741211,7.324979305267334,0.3488994240760803,6.016297340393066,0.0
163,151.78257751464844,15.25041675567627,7.295073986053467,0.35630378127098083,6.001838207244873,0.0
164,151.4267578125,15.257568359375,7.264357566833496,0.36058422923088074,5.991977214813232,0.0
165,151.0806884765625,15.267264366149902,7.232748985290527,0.361746609210968,5.98684549331665,0.0
166,150.7440948486328,15.27804183959961,7.20134973526001,0.360778272151947,5.984477996826172,0.0
167,150.4164581298828,15.290518760681152,7.171565532684326,0.35921967029571533,5.981809139251709,0.0
168,150.09054565429688,15.297303199768066,7.144657135009766,0.35847997665405273,5.976186752319336,0.0
169,149.76702880859375,15.30018138885498,7.1206183433532715,0.3593657910823822,5.966700077056885,0.0
170,149.45785522460938,15.311984062194824,7.098272800445557,0.3618949353694916,5.95442008972168,0.0
171,149.14877319335938,15.317815780639648,7.075843334197998,0.3654354512691498,5.941816806793213,0.0
172,148.8480682373047,15.326526641845703,7.051584243774414,0.3691141903400421,5.931456565856934,0.0
173,148.55128479003906,15.334331512451172,7.0245161056518555,0.37225839495658875,5.924920082092285,0.0
174,148.25375366210938,15.337404251098633,6.99487829208374,0.3746139407157898,5.92214298248291,0.0
175,147.95852661132812,15.338701248168945,6.963899612426758,0.3764268457889557,5.921656131744385,0.0
176,147.67123413085938,15.343740463256836,6.933398246765137,0.3781578838825226,5.921191692352295,0.0
177,147.38565063476562,15.346395492553711,6.904961109161377,0.3802013695240021,5.918761730194092,0.0
178,147.09942626953125,15.34601879119873,6.879244327545166,0.3825535774230957,5.913543224334717,0.0
179,146.8155517578125,15.34577465057373,6.856065273284912,0.3848409652709961,5.906071662902832,0.0
180,146.53271484375,15.344491004943848,6.834558486938477,0.386420339345932,5.897843837738037,0.0
181,146.25689697265625,15.347925186157227,6.8136115074157715,0.38675564527511597,5.890529632568359,0.0
182,145.97909545898438,15.3475341796875,6.792422294616699,0.3856046497821808,5.885129451751709,0.0
183,145.7015380859375,15.345134735107422,6.770755767822266,0.38316717743873596,5.881716728210449,0.0
184,145.42689514160156,15.344390869140625,6.748831272125244,0.3800372779369354,5.879382133483887,0.0
185,145.1498260498047,15.339645385742188,6.7271833419799805,0.3769545257091522,5.876880168914795,0.0
186,144.87808227539062,15.338610649108887,6.706269264221191,0.37448030710220337,5.87319803237915,0.0
187,144.60260009765625,15.33227825164795,6.686099529266357,0.37284159660339355,5.868090629577637,0.0
188,144.33380126953125,15.33065128326416,6.666299819946289,0.3718920648097992,5.862123489379883,0.0
189,144.06356811523438,15.325687408447266,6.646210670471191,0.37123632431030273,5.856339931488037,0.0
190,143.79812622070312,15.324000358581543,6.6252570152282715,0.37044909596443176,5.851706027984619,0.0
191,143.53196716308594,15.31997299194336,6.60333776473999,0.36923089623451233,5.848630905151367,0.0
192,143.26483154296875,15.313630104064941,6.580748081207275,0.3675520122051239,5.84682035446167,0.0
193,143.00631713867188,15.313615798950195,6.5582499504089355,0.3655815124511719,5.845439910888672,0.0
194,142.73904418945312,15.30384349822998,6.536411285400391,0.36354804039001465,5.843560218811035,0.0
195,142.4783935546875,15.299464225769043,6.515697002410889,0.3616229295730591,5.840573310852051,0.0
196,142.22073364257812,15.296431541442871,6.496255397796631,0.3597870469093323,5.836388111114502,0.0
197,141.96258544921875,15.29136848449707,6.477694034576416,0.3578932285308838,5.8315348625183105,0.0
198,141.70387268066406,15.284468650817871,6.459392547607422,0.35574522614479065,5.826802730560303,0.0
199,141.44944763183594,15.280926704406738,6.440829753875732,0.353249728679657,5.82277250289917,0.0
200,141.19631958007812,15.27754020690918,6.421745777130127,0.35046929121017456,5.8196635246276855,0.0
201,140.94277954101562,15.272786140441895,6.402164459228516,0.3476168215274811,5.817218780517578,0.0
202,140.69247436523438,15.26962661743164,6.382390022277832,0.34495800733566284,5.814938068389893,0.0
203,140.44625854492188,15.269118309020996,6.362667083740234,0.34269267320632935,5.812353610992432,0.0
204,140.19451904296875,15.26171588897705,6.34316873550415,0.3409149944782257,5.809196472167969,0.0
205,139.94435119628906,15.254532814025879,6.323887348175049,0.3395346701145172,5.8055596351623535,0.0
206,139.6956329345703,15.247628211975098,6.304642677307129,0.3383552134037018,5.801803112030029,0.0
207,139.45114135742188,15.243783950805664,6.285210132598877,0.33716294169425964,5.798363208770752,0.0
208,139.2067413330078,15.239192008972168,6.265472888946533,0.3357946574687958,5.795487880706787,0.0
209,138.96249389648438,15.23425006866455,6.245466709136963,0.33424803614616394,5.793110370635986,0.0
210,138.720703125,15.231084823608398,6.225437641143799,0.33260077238082886,5.790923118591309,0.0
211,138.47708129882812,15.225203514099121,6.205659866333008,0.3309726119041443,5.788556098937988,0.0
212,138.23341369628906,15.21863079071045,6.186287879943848,0.32945922017097473,5.785731792449951,0.0
213,137.99609375,15.217352867126465,6.167375087738037,0.3280756175518036,5.782423973083496,0.0
214,137.75994873046875,15.216409683227539,6.148741245269775,0.32677069306373596,5.778841972351074,0.0
215,137.51925659179688,15.210023880004883,6.130157947540283,0.32547757029533386,5.775286674499512,0.0
216,137.28265380859375,15.206955909729004,6.111428737640381,0.32412445545196533,5.772017002105713,0.0
217,137.046875,15.203862190246582,6.092453479766846,0.3227160573005676,5.769132614135742,0.0
218,136.81536865234375,15.204237937927246,6.073265552520752,0.3213251531124115,5.76652193069458,0.0
219,136.58514404296875,15.204627990722656,6.054100513458252,0.32003629207611084,5.763914108276367,0.0
220,136.35028076171875,15.199475288391113,6.035068511962891,0.3188896179199219,5.761122226715088,0.0
221,136.11764526367188,15.195718765258789,6.016253471374512,0.3178902566432953,5.758049964904785,0.0
222,135.88589477539062,15.191717147827148,5.997655391693115,0.3169741928577423,5.754787921905518,0.0
223,135.656982421875,15.189499855041504,5.979182243347168,0.31605738401412964,5.7515082359313965,0.0
224,135.42581176757812,15.184267044067383,5.960716724395752,0.31507408618927,5.748364448547363,0.0
225,135.19944763183594,15.183072090148926,5.942229747772217,0.3139936327934265,5.7454142570495605,0.0
226,134.97296142578125,15.180957794189453,5.92379903793335,0.312843918800354,5.742558002471924,0.0
227,134.7465362548828,15.177597999572754,5.905544757843018,0.31167230010032654,5.7396769523620605,0.0
228,134.52586364746094,15.178837776184082,5.887500286102295,0.310526579618454,5.73667573928833,0.0
229,134.30093383789062,15.174073219299316,5.8698015213012695,0.3094393014907837,5.733445167541504,0.0
230,134.07675170898438,15.169008255004883,5.852348804473877,0.3084001839160919,5.730024337768555,0.0
231,133.8514862060547,15.162070274353027,5.8350019454956055,0.30738192796707153,5.72655725479126,0.0
232,133.628662109375,15.156818389892578,5.817635536193848,0.30635079741477966,5.7231974601745605,0.0
233,133.41082763671875,15.156017303466797,5.800179958343506,0.30529534816741943,5.720005989074707,0.0
234,133.18850708007812,15.149861335754395,5.782693386077881,0.30423063039779663,5.716940879821777,0.0
235,132.9716339111328,15.14783763885498,5.765275478363037,0.30319496989250183,5.71390962600708,0.0
236,132.75588989257812,15.14565658569336,5.748006343841553,0.3022279739379883,5.710789203643799,0.0
237,132.542236328125,15.144418716430664,5.730950355529785,0.3013286292552948,5.707502365112305,0.0
238,132.32760620117188,15.141270637512207,5.714089393615723,0.3004630208015442,5.704080581665039,0.0
239,132.1104736328125,15.134719848632812,5.697362422943115,0.2995991110801697,5.700613975524902,0.0
240,131.8982696533203,15.132399559020996,5.6806793212890625,0.29870644211769104,5.697201251983643,0.0
241,131.68173217773438,15.124754905700684,5.664034843444824,0.29777365922927856,5.693889141082764,0.0
242,131.47341918945312,15.124568939208984,5.647420883178711,0.2968027591705322,5.690661430358887,0.0
243,131.26072692871094,15.119400024414062,5.630806922912598,0.29579418897628784,5.6875319480896,0.0
244,131.05126953125,15.116864204406738,5.6142730712890625,0.29477885365486145,5.684388160705566,0.0
245,130.83929443359375,15.110894203186035,5.597900390625,0.2937954068183899,5.681144714355469,0.0
246,130.6285858154297,15.105154991149902,5.581751823425293,0.29285702109336853,5.677733898162842,0.0
247,130.42095947265625,15.101753234863281,5.5658087730407715,0.29193729162216187,5.674174785614014,0.0
248,130.2134246826172,15.097890853881836,5.549948692321777,0.29100483655929565,5.670599460601807,0.0
249,130.00448608398438,15.091992378234863,5.534155368804932,0.29001402854919434,5.667079925537109,0.0
250,129.7985382080078,15.088583946228027,5.518328666687012,0.28898316621780396,5.66368293762207,0.0
251,129.5952911376953,15.087435722351074,5.502504348754883,0.2879244387149811,5.6603569984436035,0.0
252,129.38577270507812,15.07919979095459,5.48670768737793,0.2868775427341461,5.657071590423584,0.0
253,129.18231201171875,15.076416015625,5.471041202545166,0.2858508229255676,5.653697967529297,0.0
254,128.9774169921875,15.071756362915039,5.455552577972412,0.2848599851131439,5.650154113769531,0.0
255,128.7737274169922,15.067837715148926,5.44016695022583,0.2838842570781708,5.646538257598877,0.0
256,128.56884765625,15.061970710754395,5.42484188079834,0.2828938663005829,5.642951011657715,0.0
257,128.36512756347656,15.05642032623291,5.409526824951172,0.28187432885169983,5.639470100402832,0.0
258,128.16305541992188,15.052068710327148,5.3941755294799805,0.2808258533477783,5.636097431182861,0.0
259,127.96682739257812,15.053128242492676,5.3787946701049805,0.2797674834728241,5.63280725479126,0.0
260,127.76722717285156,15.050472259521484,5.363422393798828,0.2787366211414337,5.6295166015625,0.0
261,127.56805419921875,15.047670364379883,5.348121643066406,0.27775585651397705,5.626161575317383,0.0
262,127.36909484863281,15.044344902038574,5.332942962646484,0.2768288850784302,5.6227030754089355,0.0
263,127.1666488647461,15.037151336669922,5.31782341003418,0.27593374252319336,5.619192600250244,0.0
264,126.97013092041016,15.035412788391113,5.302719593048096,0.27504995465278625,5.615702152252197,0.0
265,126.77571105957031,15.03549575805664,5.287548542022705,0.2741546928882599,5.61231803894043,0.0
266,126.5770263671875,15.030983924865723,5.272317886352539,0.27323946356773376,5.609046459197998,0.0
267,126.37757110595703,15.025289535522461,5.257103443145752,0.2723080813884735,5.6058173179626465,0.0
268,126.18194580078125,15.023043632507324,5.2419233322143555,0.2713746130466461,5.6025919914245605,0.0
269,125.98812866210938,15.022411346435547,5.226822376251221,0.27045679092407227,5.599292278289795,0.0
270,125.78836059570312,15.015543937683105,5.211822032928467,0.2695554196834564,5.595903396606445,0.0
271,125.58908081054688,15.009001731872559,5.196879863739014,0.2686592936515808,5.592468738555908,0.0
272,125.39558410644531,15.007662773132324,5.181972980499268,0.26775413751602173,5.589065074920654,0.0
273,125.19612121582031,15.000107765197754,5.167054653167725,0.26683491468429565,5.585712432861328,0.0
274,124.99859619140625,14.993929862976074,5.152127742767334,0.26589295268058777,5.582446575164795,0.0
275,124.80545806884766,14.991521835327148,5.1371941566467285,0.2649378478527069,5.579261302947998,0.0
276,124.60879516601562,14.984610557556152,5.122414588928223,0.26396888494491577,5.576035499572754,0.0
277,124.41827392578125,14.983158111572266,5.10780143737793,0.26300519704818726,5.572704792022705,0.0
278,124.22685241699219,14.980470657348633,5.093279838562012,0.2620523273944855,5.569305896759033,0.0
279,124.03174591064453,14.973851203918457,5.078761577606201,0.2611055076122284,5.565922260284424,0.0
280,123.843017578125,14.973196983337402,5.064239025115967,0.2601611614227295,5.562582492828369,0.0
281,123.64851379394531,14.966306686401367,5.049651145935059,0.259217768907547,5.559350967407227,0.0
282,123.458740234375,14.963604927062988,5.035038471221924,0.2583020329475403,5.556173324584961,0.0
283,123.26901245117188,14.960365295410156,5.020418643951416,0.25742870569229126,5.553017616271973,0.0
284,123.07847595214844,14.955934524536133,5.0058512687683105,0.25658130645751953,5.549821376800537,0.0
285,122.89009094238281,14.953208923339844,4.991343975067139,0.25574663281440735,5.546597003936768,0.0
286,122.69879150390625,14.947317123413086,4.976849555969238,0.2549172639846802,5.543381214141846,0.0
287,122.50718688964844,14.940792083740234,4.962364673614502,0.2540878355503082,5.540186882019043,0.0
288,122.31897735595703,14.937458992004395,4.947877407073975,0.25324276089668274,5.537031173706055,0.0
289,122.12932586669922,14.932259559631348,4.933422088623047,0.2523735761642456,5.533910751342773,0.0
290,121.93946838378906,14.926676750183105,4.918997764587402,0.2514851689338684,5.530796527862549,0.0
291,121.75413513183594,14.925384521484375,4.9046478271484375,0.25058215856552124,5.527644634246826,0.0
292,121.566162109375,14.921263694763184,4.89035701751709,0.2496737539768219,5.524458408355713,0.0
293,121.37845611572266,14.916872024536133,4.876143932342529,0.24875976145267487,5.521254539489746,0.0
294,121.19158935546875,14.912726402282715,4.862026691436768,0.24781326949596405,5.518046855926514,0.0
295,121.00697326660156,14.910445213317871,4.847958564758301,0.24684390425682068,5.514850616455078,0.0
296,120.81842041015625,14.903800010681152,4.83390474319458,0.24587063491344452,5.511687278747559,0.0
297,120.63058471679688,14.897262573242188,4.8199028968811035,0.24489878118038177,5.508530616760254,0.0
298,120.4446029663086,14.892287254333496,4.805911064147949,0.24394269287586212,5.505377292633057,0.0
299,120.26356506347656,14.891965866088867,4.791926860809326,0.2430116832256317,5.502222061157227,0.0
