epoch,total,pde,terminal,left_bc,right_bc,exercise
1,126560.875,0.03925922140479088,1715.241455078125,5.4970808029174805,9346.1533203125,1589.192626953125
2,114920.734375,0.05096830800175667,1548.6353759765625,7.323182582855225,8514.2119140625,1421.8978271484375
3,104094.625,0.06192013621330261,1399.7900390625,9.352988243103027,7732.0732421875,1268.239990234375
4,94060.546875,0.0741516500711441,1268.1011962890625,11.665641784667969,6998.8798828125,1127.4005126953125
5,84821.0,0.0844653993844986,1153.20703125,13.859539031982422,6316.05859375,998.9664916992188
6,76746.71875,0.09332524240016937,1059.789306640625,16.099645614624023,5711.27392578125,887.4998168945312
7,69367.984375,0.10614576190710068,981.123291015625,18.287202835083008,5150.74462890625,786.6328125
8,62637.91796875,0.11887343972921371,916.1860961914062,20.257516860961914,4632.0498046875,695.2866821289062
9,56695.08984375,0.13283607363700867,866.5313110351562,21.835962295532227,4166.32958984375,614.7988891601562
10,51335.515625,0.1439313292503357,828.7847900390625,22.907543182373047,3739.435791015625,542.4089965820312
11,46514.28125,0.15380075573921204,801.79736328125,23.423816680908203,3348.890380859375,477.3013916015625
12,42185.30859375,0.16061712801456451,784.3854370117188,23.349458694458008,2992.151611328125,418.6285400390625
13,38331.89453125,0.1640515923500061,775.7730102539062,22.662351608276367,2668.81982421875,365.9180603027344
14,35003.01171875,0.16489635407924652,776.5274047851562,21.397153854370117,2382.721435546875,319.63861083984375
15,32133.109375,0.166433647274971,785.4451904296875,19.752656936645508,2129.6748046875,278.4215087890625
16,29685.3046875,0.16689738631248474,801.52490234375,17.661487579345703,1907.439453125,241.88780212402344
17,27638.296875,0.16421987116336823,823.8469848632812,15.140850067138672,1714.9766845703125,209.84890747070312
18,25961.19140625,0.15891464054584503,850.515625,12.502324104309082,1551.207763671875,181.87762451171875
19,24589.306640625,0.14896586537361145,879.3421020507812,9.61117935180664,1412.5411376953125,157.4212188720703
20,23481.390625,0.13394388556480408,908.5792236328125,6.615843772888184,1296.6923828125,136.2383575439453
21,22601.3515625,0.11661364883184433,936.285888671875,3.803990364074707,1201.907958984375,118.12584686279297
22,21911.779296875,0.09869454801082611,960.7060546875,1.5261057615280151,1126.083251953125,102.85247802734375
23,21371.7109375,0.07954885065555573,980.0952758789062,0.2139827311038971,1066.729736328125,90.12425994873047
24,20908.87890625,0.06154731288552284,992.7484741210938,0.13729870319366455,1018.4445190429688,79.55155944824219
25,20482.197265625,0.04890820384025574,998.4010009765625,1.6495354175567627,977.2708129882812,70.89354705810547
26,20101.01953125,0.04303406551480293,996.3363037109375,5.1772565841674805,944.3446655273438,64.23942565917969
27,19785.072265625,0.04847971722483635,986.51904296875,11.09339714050293,921.1072387695312,59.78255081176758
28,19453.466796875,0.06266461312770844,968.7404174804688,19.632431030273438,900.3422241210938,56.62516403198242
29,19100.126953125,0.08727975934743881,943.6901245117188,30.859708786010742,880.82080078125,54.63336181640625
30,18727.78515625,0.12313956022262573,912.42041015625,44.62921905517578,862.0096435546875,53.706993103027344
31,18343.8125,0.17110566794872284,876.3084106445312,60.56583023071289,843.7478637695312,53.742156982421875
32,17958.07421875,0.23005254566669464,836.8732299804688,78.07935333251953,826.2160034179688,54.615882873535156
33,17581.06640625,0.2976880371570587,795.718505859375,96.41322326660156,809.7626342773438,56.182369232177734
34,17221.34765625,0.37209346890449524,754.3579711914062,114.74054718017578,794.7326049804688,58.26641082763672
35,16883.265625,0.45142337679862976,714.1906127929688,132.1307373046875,781.3032836914062,60.65687561035156
36,16566.21484375,0.531104564666748,676.4110107421875,147.67881774902344,769.3654174804688,63.1130485534668
37,16265.3720703125,0.6102967262268066,641.975830078125,160.58746337890625,758.533203125,65.37963104248047
38,15970.0830078125,0.6848321557044983,611.4933471679688,170.10400390625,748.1334838867188,67.20891571044922
39,15671.4560546875,0.7528647184371948,585.239501953125,175.95916748046875,737.474365234375,68.39734649658203
40,15361.0439453125,0.81418776512146,563.2759399414062,178.0994873046875,725.852783203125,68.79479217529297
41,15033.1591796875,0.8637309670448303,545.461181640625,176.6482391357422,712.7794189453125,68.34075164794922
42,14686.6640625,0.9071775674819946,531.48876953125,171.96099853515625,698.0630493164062,67.06291961669922
43,14324.58203125,0.9417077898979187,520.924560546875,164.57081604003906,681.8003540039062,65.0682144165039
44,13964.3095703125,0.9712011814117432,513.2511596679688,156.2269744873047,664.3511962890625,62.50443649291992
45,13611.1435546875,0.9961848855018616,507.8782043457031,147.43150329589844,646.189208984375,59.51586151123047
46,13261.7119140625,1.0170989036560059,504.1919250488281,137.7641143798828,627.8285522460938,56.28487014770508
47,12921.4462890625,1.0351746082305908,501.5485534667969,127.79682922363281,609.7039184570312,52.99189376831055
48,12593.5751953125,1.0560308694839478,499.26348876953125,118.0264892578125,592.1661987304688,49.79582214355469
49,12279.2158203125,1.0795645713806152,496.6629638671875,108.91729736328125,575.4097290039062,46.823551177978516
50,11979.068359375,1.105129599571228,493.1224365234375,101.0146484375,559.48095703125,44.178287506103516
51,11686.4921875,1.1353671550750732,488.1197509765625,94.15507507324219,544.3527221679688,41.90818786621094
52,11397.6298828125,1.170189380645752,481.2928771972656,88.42781066894531,529.8997802734375,40.02545166015625
53,11109.7744140625,1.2119526863098145,472.4624328613281,83.84647369384766,516.0234985351562,38.52377700805664
54,10821.576171875,1.260974645614624,461.65185546875,80.36369323730469,502.6358947753906,37.38011932373047
55,10533.435546875,1.3155945539474487,449.0585021972656,77.88654327392578,489.7088623046875,36.558067321777344
56,10247.0595703125,1.3785674571990967,435.0451354980469,76.28848266601562,477.2256774902344,36.0088996887207
57,9964.61328125,1.444682002067566,420.05517578125,75.41981506347656,465.170166015625,35.67169952392578
58,9688.7138671875,1.5178664922714233,404.6006164550781,75.11264038085938,453.5294189453125,35.476890563964844
59,9420.712890625,1.5957924127578735,389.1861877441406,75.18744659423828,442.1877136230469,35.350364685058594
60,9160.9775390625,1.6748765707015991,374.2669982910156,75.46434783935547,430.9852600097656,35.21370315551758
61,8911.3583984375,1.7574665546417236,360.1967468261719,76.00627136230469,419.7663879394531,34.99067687988281
62,8671.0263671875,1.841078758239746,347.25482177734375,76.72935485839844,408.32708740234375,34.60723876953125
63,8435.02734375,1.9242222309112549,335.6264953613281,77.17742156982422,396.4944763183594,34.011905670166016
64,8202.1279296875,2.00871205329895,325.3931884765625,77.25554656982422,384.18402099609375,33.1792106628418
65,7971.23193359375,2.089918375015259,316.5134582519531,76.91908264160156,371.36798095703125,32.113712310791016
66,7742.76318359375,2.170781373977661,308.88494873046875,76.17500305175781,358.1540222167969,30.845224380493164
67,7517.7724609375,2.2539355754852295,302.3199462890625,75.07644653320312,344.7317810058594,29.423755645751953
68,7297.49462890625,2.33251690864563,296.57122802734375,73.71308135986328,331.3197326660156,27.91214370727539
69,7083.396484375,2.4135444164276123,291.3625183105469,72.19550323486328,318.15655517578125,26.38368797302246
70,6875.9541015625,2.4944653511047363,286.39239501953125,70.64038848876953,305.41131591796875,24.901874542236328
71,6675.48876953125,2.576209545135498,281.3772888183594,69.15758514404297,293.2366027832031,23.519760131835938
72,6481.42724609375,2.6616151332855225,276.064697265625,67.85392761230469,281.68585205078125,22.27208709716797
73,6293.72412109375,2.7497947216033936,270.2330627441406,66.94104766845703,270.7453308105469,21.177995681762695
74,6109.80615234375,2.8424694538116455,263.7378234863281,66.28373718261719,260.4181823730469,20.256650924682617
75,5929.27978515625,2.940176248550415,256.50445556640625,65.89191436767578,250.72059631347656,19.516986846923828
76,5752.232421875,3.037180185317993,248.54197692871094,65.81704711914062,241.60601806640625,18.95450782775879
77,5577.84326171875,3.1385457515716553,240.00778198242188,65.90167236328125,233.01971435546875,18.541309356689453
78,5406.4921875,3.239616870880127,231.1622772216797,66.0201416015625,224.90565490722656,18.237213134765625
79,5238.59326171875,3.3410937786102295,222.2798614501953,66.03875732421875,217.2130126953125,17.99361228942871
80,5074.56494140625,3.443279981613159,213.68472290039062,65.81393432617188,209.8576202392578,17.755842208862305
81,4914.2197265625,3.541067600250244,205.64581298828125,65.2146987915039,202.7366180419922,17.47073745727539
82,4756.9404296875,3.6363816261291504,198.35940551757812,64.1431884765625,195.73309326171875,17.094736099243164
83,4601.87548828125,3.728409767150879,191.9142608642578,62.554012298583984,188.7445068359375,16.60188102722168
84,4448.6865234375,3.8198273181915283,186.33607482910156,60.45767593383789,181.70904541015625,15.98390007019043
85,4297.24755859375,3.9059576988220215,181.53611755371094,57.9233512878418,174.62039184570312,15.25428581237793
86,4148.03369140625,3.992655038833618,177.3780059814453,55.066287994384766,167.51649475097656,14.4433012008667
87,4001.640625,4.073089599609375,173.6739959716797,52.02903366088867,160.4631805419922,13.590529441833496
88,3858.525390625,4.156167030334473,170.19676208496094,48.96202850341797,153.538818359375,12.73929500579834
89,3718.859130859375,4.241366863250732,166.72206115722656,46.001949310302734,146.81027221679688,11.927497863769531
90,3582.3212890625,4.330625534057617,163.0388641357422,43.258609771728516,140.3166046142578,11.185019493103027
91,3448.625244140625,4.424212455749512,159.01168823242188,40.80440139770508,134.0746307373047,10.52936840057373
92,3317.39892578125,4.523160934448242,154.56182861328125,38.672645568847656,128.0866241455078,9.966459274291992
93,3188.494384765625,4.624100208282471,149.69688415527344,36.85761260986328,122.3429183959961,9.48960018157959
94,3062.025146484375,4.730621337890625,144.49526977539062,35.32339859008789,116.82725524902344,9.083552360534668
95,2938.33642578125,4.840795516967773,139.10350036621094,34.01103973388672,111.50859069824219,8.726418495178223
96,2817.62841796875,4.959024906158447,133.6696319580078,32.852535247802734,106.34941864013672,8.395373344421387
97,2699.955078125,5.0812153816223145,128.35313415527344,31.775419235229492,101.29337310791016,8.065469741821289
98,2585.34228515625,5.205053329467773,123.29386138916016,30.716123580932617,96.2877426147461,7.7159833908081055
99,2473.54150390625,5.3323283195495605,118.54386138916016,29.634109497070312,91.30464172363281,7.338340759277344
100,2364.510986328125,5.457225322723389,114.1196517944336,28.50969123840332,86.3436050415039,6.932413101196289
101,2258.205322265625,5.582453727722168,109.98975372314453,27.34295654296875,81.4240951538086,6.505492210388184
102,2154.763916015625,5.7154011726379395,106.09998321533203,26.149675369262695,76.58592224121094,6.069271564483643
103,2054.26025390625,5.847538471221924,102.37248229980469,24.955432891845703,71.87509155273438,5.638275623321533
104,1956.7188720703125,5.98195219039917,98.71234130859375,23.790172576904297,67.34413146972656,5.227036952972412
105,1862.1112060546875,6.119915962219238,95.03983306884766,22.67850112915039,63.033756256103516,4.847031116485596
106,1770.3846435546875,6.259247303009033,91.30560302734375,21.635190963745117,58.966880798339844,4.504860877990723
107,1681.493896484375,6.400156021118164,87.49333190917969,20.661495208740234,55.15322494506836,4.201316833496094
108,1595.478759765625,6.544270038604736,83.62691497802734,19.745847702026367,51.58812713623047,3.9325547218322754
109,1512.3310546875,6.691007137298584,79.74601745605469,18.867340087890625,48.259029388427734,3.6916186809539795
110,1432.1348876953125,6.838302135467529,75.91719818115234,17.99930191040039,45.143577575683594,3.4695746898651123
111,1354.886962890625,6.984851360321045,72.20323944091797,17.115617752075195,42.21394348144531,3.257411003112793
112,1280.6171875,7.128108024597168,68.66349029541016,16.19542121887207,39.4424934387207,3.047504186630249
113,1209.273193359375,7.270559310913086,65.33768463134766,15.227240562438965,36.80088424682617,2.8344500064849854
114,1140.8128662109375,7.414312362670898,62.23760986328125,14.213021278381348,34.272403717041016,2.61682391166687
115,1075.1868896484375,7.555114269256592,59.35177230834961,13.166877746582031,31.848039627075195,2.3964951038360596
116,1012.4143676757812,7.693904876708984,56.648555755615234,12.112626075744629,29.53264808654785,2.1782162189483643
117,952.484375,7.83500862121582,54.07935333251953,11.078950881958008,27.33843421936035,1.9681978225708008
118,895.3555297851562,7.970237731933594,51.59465408325195,10.092981338500977,25.27899169921875,1.7719078063964844
119,841.0185546875,8.110273361206055,49.15422058105469,9.17635726928711,23.36653709411621,1.5937153100967407
120,789.4031372070312,8.250218391418457,46.731658935546875,8.34162425994873,21.60641098022461,1.435604453086853
121,740.4151611328125,8.391927719116211,44.31813430786133,7.591665267944336,19.995277404785156,1.2972484827041626
122,693.9987182617188,8.535440444946289,41.92445755004883,6.921594142913818,18.523698806762695,1.1765825748443604
123,650.1128540039062,8.67945671081543,39.57277297973633,6.321152210235596,17.17877197265625,1.0706465244293213
124,608.72265625,8.822651863098145,37.29548645019531,5.7769598960876465,15.941557884216309,0.9759933352470398
125,569.7545776367188,8.964383125305176,35.1201171875,5.275824546813965,14.79346752166748,0.8896112442016602
126,533.1316528320312,9.111266136169434,33.06763458251953,4.807206153869629,13.717941284179688,0.8092571496963501
127,498.7636413574219,9.25123405456543,31.148080825805664,4.364609241485596,12.704597473144531,0.7339575886726379
128,466.56878662109375,9.388972282409668,29.35863494873047,3.9454171657562256,11.75015640258789,0.6637701988220215
129,436.4765625,9.527527809143066,27.688817977905273,3.5500974655151367,10.856618881225586,0.599367082118988
130,408.41778564453125,9.662290573120117,26.120573043823242,3.181442975997925,10.031739234924316,0.5417962670326233
131,382.3323669433594,9.793794631958008,24.634687423706055,2.8425300121307373,9.284635543823242,0.4920012652873993
132,358.1459655761719,9.926078796386719,23.214414596557617,2.5349373817443848,8.622281074523926,0.4503573179244995
133,335.7505187988281,10.059372901916504,21.846715927124023,2.25860857963562,8.047130584716797,0.4166603982448578
134,315.0528869628906,10.191319465637207,20.527969360351562,2.0110228061676025,7.557135581970215,0.39002883434295654
135,295.9598388671875,10.310911178588867,19.261962890625,1.7881015539169312,7.145670413970947,0.36915749311447144
136,278.39666748046875,10.436577796936035,18.056800842285156,1.5847728252410889,6.801944255828857,0.3524887263774872
137,262.27410888671875,10.552088737487793,16.92448616027832,1.3962299823760986,6.513035297393799,0.33845093846321106
138,247.5090789794922,10.677635192871094,15.872437477111816,1.2189940214157104,6.266032695770264,0.3256804645061493
139,234.00018310546875,10.797788619995117,14.904861450195312,1.0514482259750366,6.050641059875488,0.31328797340393066
140,221.67091369628906,10.910287857055664,14.020821571350098,0.8937995433807373,5.860549449920654,0.30089065432548523
141,210.4239959716797,11.009225845336914,13.212159156799316,0.7476353645324707,5.693145275115967,0.2885364890098572
142,200.20669555664062,11.112326622009277,12.46835708618164,0.6151962876319885,5.549252986907959,0.2766299843788147
143,190.9521484375,11.218419075012207,11.77834701538086,0.49833258986473083,5.4309210777282715,0.265770822763443
144,182.5667724609375,11.31505298614502,11.130309104919434,0.3980417549610138,5.340272903442383,0.25654757022857666
145,174.98243713378906,11.412895202636719,10.515758514404297,0.3141809403896332,5.277604103088379,0.24941152334213257
146,168.12962341308594,11.50549030303955,9.930898666381836,0.24550753831863403,5.241408348083496,0.24459831416606903
147,161.94578552246094,11.591129302978516,9.375572204589844,0.1899745911359787,5.22792387008667,0.24199499189853668
148,156.3736114501953,11.672602653503418,8.852105140686035,0.14526347815990448,5.231504917144775,0.2412276417016983
149,151.3573760986328,11.749163627624512,8.36412525177002,0.10922768712043762,5.245630741119385,0.2418384701013565
150,146.85931396484375,11.830832481384277,7.9152679443359375,0.0801217332482338,5.264214038848877,0.24324506521224976
151,142.81243896484375,11.907228469848633,7.506041049957275,0.05674619600176811,5.2827839851379395,0.2449495792388916
152,139.17355346679688,11.977842330932617,7.135724067687988,0.0383601151406765,5.298828125,0.24665889143943787
153,135.90135192871094,12.040486335754395,6.801112174987793,0.024506062269210815,5.312212944030762,0.24825498461723328
154,132.9578094482422,12.101603507995605,6.496540546417236,0.014851671643555164,5.3244218826293945,0.24980676174163818
155,130.30763244628906,12.159884452819824,6.216497421264648,0.00902542844414711,5.3376784324646,0.25157269835472107
156,127.91999816894531,12.217192649841309,5.95581579208374,0.006521369330585003,5.354105472564697,0.25383731722831726
157,125.76667785644531,12.276987075805664,5.710732460021973,0.006734306458383799,5.374767780303955,0.2567348778247833
158,123.8123779296875,12.328254699707031,5.479757785797119,0.009062581695616245,5.399353504180908,0.2602386474609375
159,122.03459930419922,12.37768268585205,5.262223243713379,0.01301599945873022,5.426315784454346,0.2641366422176361
160,120.40450286865234,12.414892196655273,5.059376239776611,0.018284853547811508,5.4532341957092285,0.26806530356407166
161,118.91758728027344,12.454919815063477,4.872352600097656,0.024724414572119713,5.477523326873779,0.2716670036315918
162,117.54708862304688,12.49222469329834,4.701542854309082,0.0322938933968544,5.4970526695251465,0.2745968699455261
163,116.26781463623047,12.519603729248047,4.546667098999023,0.04096725955605507,5.510507583618164,0.2766793370246887
164,115.08767700195312,12.557840347290039,4.406637668609619,0.05062992498278618,5.5177717208862305,0.2779446840286255
165,113.96876525878906,12.581652641296387,4.279265880584717,0.06102097034454346,5.519814968109131,0.27860960364341736
166,112.92884826660156,12.614389419555664,4.162489891052246,0.07173077762126923,5.518229961395264,0.2789957523345947
167,111.93521881103516,12.633423805236816,4.053823471069336,0.08227548003196716,5.514655590057373,0.27942487597465515
168,110.9984130859375,12.655630111694336,3.951565742492676,0.09217963367700577,5.510375499725342,0.2801574766635895
169,110.10821533203125,12.676078796386719,3.8546886444091797,0.10108496993780136,5.506117343902588,0.2813223898410797
170,109.25892639160156,12.695151329040527,3.76293683052063,0.10882140696048737,5.5017170906066895,0.28290271759033203
171,108.44112396240234,12.707276344299316,3.6767590045928955,0.115418940782547,5.496464729309082,0.2847420275211334
172,107.66116333007812,12.723977088928223,3.59687876701355,0.12104132026433945,5.489180088043213,0.28661832213401794
173,106.91258239746094,12.740425109863281,3.524130344390869,0.12592291831970215,5.478861331939697,0.2883013188838959
174,106.1881332397461,12.74836540222168,3.4590141773223877,0.13024669885635376,5.465075492858887,0.28963997960090637
175,105.49429321289062,12.758026123046875,3.400890588760376,0.13411591947078705,5.448037147521973,0.2905829846858978
176,104.83264923095703,12.769097328186035,3.349090814590454,0.13752590119838715,5.428557395935059,0.2911815345287323
177,104.1944351196289,12.774782180786133,3.3021934032440186,0.140382781624794,5.407805442810059,0.2915842533111572
178,103.58211517333984,12.777326583862305,3.2590084075927734,0.14256612956523895,5.386940956115723,0.29196375608444214
179,103.00160217285156,12.778229713439941,3.2189629077911377,0.14400309324264526,5.366927146911621,0.2924448847770691
180,102.46337127685547,12.786173820495605,3.181699275970459,0.14468905329704285,5.34820032119751,0.29313117265701294
181,101.95050811767578,12.788756370544434,3.1466686725616455,0.14472892880439758,5.3307576179504395,0.2940189838409424
182,101.47026824951172,12.789424896240234,3.11466646194458,0.14432425796985626,5.314083099365234,0.29501062631607056
183,101.02229309082031,12.78784465789795,3.086204767227173,0.1437096893787384,5.297485828399658,0.29604506492614746
184,100.60389709472656,12.784337043762207,3.061627149581909,0.14312492311000824,5.280234336853027,0.29696959257125854
185,100.21217346191406,12.779115676879883,3.0408904552459717,0.1426955908536911,5.261899948120117,0.2978200912475586
186,99.85761260986328,12.77194595336914,3.024916172027588,0.1424677073955536,5.242534160614014,0.298648864030838
